Date,Demand,Socal Citygate,Outage,Wind,Solar,Sp LMP
5/28/2024,22146,0.94,11106,4198,152,28.78
5/28/2024,21041,0.94,11106,3996,152,28.87
5/28/2024,20358,0.94,11106,3949,144,27.15
5/28/2024,20189,0.94,11106,4132,87,28.18
5/28/2024,20387,0.94,11106,4216,104,29.43
5/28/2024,21089,0.94,11106,3788,141,26.1
5/28/2024,22058,0.94,11106,3400,3720,1.2
5/28/2024,23560,0.94,11106,2826,12100,-10.62
5/28/2024,24299,0.94,11106,2510,16176,-8.08
5/28/2024,23271,0.94,11106,2279,17371,-6.67
5/28/2024,22540,0.94,11106,2164,18235,-6.01
5/28/2024,22759,0.94,11106,2553,18424,-6.78
5/28/2024,22639,0.94,11106,3107,18577,-10.81
5/28/2024,22272,0.94,11106,3550,18539,-8.62
5/28/2024,22762,0.94,11106,4387,18024,-2.88
5/28/2024,23510,0.94,11106,5080,17650,5.24
5/28/2024,24540,0.94,11106,5471,16879,10.83
5/28/2024,26091,0.94,11106,5667,14887,31.58
5/28/2024,27400,0.94,11106,5433,9194,50.86
5/28/2024,28336,0.94,11106,5206,2329,54.6
5/28/2024,28738,0.94,11106,5460,249,40.69
5/28/2024,28222,0.94,11106,5760,202,29.01
5/28/2024,26449,0.94,11106,5737,170,24.35
5/28/2024,24616,0.94,11106,5499,177,21.42
5/29/2024,23631,1.36,10641,5203,177,13.82
5/29/2024,22508,1.36,10641,5075,176,10.91
5/29/2024,22012,1.36,10641,5037,172,11.46
5/29/2024,21612,1.36,10641,4904,172,13.78
5/29/2024,21597,1.36,10641,4779,153,20.51
5/29/2024,22621,1.36,10641,4368,188,20.78
5/29/2024,23730,1.36,10641,3932,3592,-0.86
5/29/2024,25131,1.36,10641,3404,11782,-11.74
5/29/2024,25988,1.36,10641,3237,15673,-10.61
5/29/2024,24911,1.36,10641,3675,16548,-11.84
5/29/2024,24141,1.36,10641,3578,16562,-13.37
5/29/2024,23866,1.36,10641,3379,17230,-10.72
5/29/2024,23233,1.36,10641,3308,17760,-8.45
5/29/2024,23566,1.36,10641,3746,18310,-7.95
5/29/2024,23868,1.36,10641,3856,17798,-8.17
5/29/2024,24108,1.36,10641,4124,17351,-11.99
5/29/2024,25310,1.36,10641,4357,16466,-2.28
5/29/2024,26625,1.36,10641,4752,14899,19.02
5/29/2024,27851,1.36,10641,4995,9778,30.18
5/29/2024,28471,1.36,10641,5006,2092,31.85
5/29/2024,28761,1.36,10641,5011,100,28.15
5/29/2024,28188,1.36,10641,5031,67,22.3
5/29/2024,26455,1.36,10641,4957,72,22.09
5/29/2024,24704,1.36,10641,4906,89,26.21
5/30/2024,23731,1.4,11399,4712,88,27.17
5/30/2024,22721,1.4,11399,4510,80,27.24
5/30/2024,21923,1.4,11399,3858,73,27.42
5/30/2024,21470,1.4,11399,3424,90,26.93
5/30/2024,21725,1.4,11399,3166,87,31.12
5/30/2024,22396,1.4,11399,2886,102,29.27
5/30/2024,23355,1.4,11399,2441,3535,6.52
5/30/2024,24281,1.4,11399,1916,11882,-0.02
5/30/2024,25228,1.4,11399,1649,16163,-7.19
5/30/2024,24550,1.4,11399,1190,17003,-13.97
5/30/2024,24382,1.4,11399,757,17373,-13.69
5/30/2024,23785,1.4,11399,615,17662,-8.48
5/30/2024,23522,1.4,11399,518,17778,-7.57
5/30/2024,23275,1.4,11399,489,17716,-2.73
5/30/2024,24103,1.4,11399,659,17564,-0.14
5/30/2024,25857,1.4,11399,1291,17692,2.87
5/30/2024,27332,1.4,11399,2143,16559,4.48
5/30/2024,28733,1.4,11399,2750,14633,28.66
5/30/2024,29744,1.4,11399,3231,9473,37.81
5/30/2024,30197,1.4,11399,3336,1935,45.48
5/30/2024,30323,1.4,11399,3336,20,39.15
5/30/2024,29494,1.4,11399,3500,46,32.33
5/30/2024,27515,1.4,11399,3751,57,31.97
5/30/2024,25737,1.4,11399,3795,58,33.96
5/31/2024,24575,1.37,9914,3683,46,33.8
5/31/2024,23302,1.37,9914,3741,51,29.52
5/31/2024,22407,1.37,9914,3588,68,28.83
5/31/2024,21975,1.37,9914,3408,38,30.18
5/31/2024,22021,1.37,9914,3095,3,38.87
5/31/2024,22627,1.37,9914,2748,32,28.25
5/31/2024,23772,1.37,9914,2356,3523,4.24
5/31/2024,25334,1.37,9914,1730,11290,-4.01
5/31/2024,25986,1.37,9914,1201,15382,-0.95
5/31/2024,25640,1.37,9914,875,17009,2.71
5/31/2024,25025,1.37,9914,659,17774,1.18
5/31/2024,24457,1.37,9914,470,17898,-0.57
5/31/2024,23823,1.37,9914,558,17456,-2.23
5/31/2024,24936,1.37,9914,956,17666,-5.45
5/31/2024,25627,1.37,9914,1730,17346,-0.13
5/31/2024,26855,1.37,9914,2655,17172,4.51
5/31/2024,28120,1.37,9914,3727,16773,2.74
5/31/2024,29096,1.37,9914,3916,14852,26.06
5/31/2024,29586,1.37,9914,3885,9596,50.7
5/31/2024,29799,1.37,9914,3726,2139,60.33
5/31/2024,29586,1.37,9914,4413,141,48.19
5/31/2024,28831,1.37,9914,4806,118,39.15
5/31/2024,27076,1.37,9914,4944,135,34.58
5/31/2024,25295,1.37,9914,4623,104,26.29
6/1/2024,24151,1.37,9591,4651,194,31.94
6/1/2024,23336,1.37,9591,4768,200,29.71
6/1/2024,22486,1.37,9591,4755,184,28.15
6/1/2024,21778,1.37,9591,4457,138,27.06
6/1/2024,21625,1.37,9591,4359,136,27.21
6/1/2024,21790,1.37,9591,4513,192,12.33
6/1/2024,21530,1.37,9591,4016,3827,-19.9
6/1/2024,23461,1.37,9591,3984,11156,-18.76
6/1/2024,24043,1.37,9591,4271,14010,-22.48
6/1/2024,23456,1.37,9591,4242,15669,-22.3
6/1/2024,23206,1.37,9591,3982,16245,-19.83
6/1/2024,22454,1.37,9591,4204,17064,-17.9
6/1/2024,21651,1.37,9591,4383,16930,-16.32
6/1/2024,21276,1.37,9591,4569,16906,-23.7
6/1/2024,21205,1.37,9591,4931,16106,-20.85
6/1/2024,21877,1.37,9591,5592,15754,-18.67
6/1/2024,23123,1.37,9591,5447,15844,-18.48
6/1/2024,24295,1.37,9591,5473,14022,10.19
6/1/2024,25707,1.37,9591,5564,9595,27.38
6/1/2024,26553,1.37,9591,5766,2316,25.69
6/1/2024,25756,1.37,9591,5744,249,22.85
6/1/2024,24959,1.37,9591,5784,200,22.23
6/1/2024,24163,1.37,9591,5693,203,23.7
6/1/2024,23366,1.37,9591,5441,203,20.04
6/2/2024,22569,1.37,9766,5271,204,18.39
6/2/2024,21545,1.37,9766,5164,204,16.63
6/2/2024,20811,1.37,9766,5095,203,13.14
6/2/2024,20766,1.37,9766,5141,202,11.59
6/2/2024,20579,1.37,9766,5176,200,8.16
6/2/2024,20929,1.37,9766,5107,260,0.61
6/2/2024,20791,1.37,9766,4977,3666,-27.43
6/2/2024,21239,1.37,9766,4890,9855,-45.42
6/2/2024,21845,1.37,9766,4592,12633,-39.35
6/2/2024,21854,1.37,9766,4512,13933,-42.98
6/2/2024,21003,1.37,9766,4083,14481,-43.34
6/2/2024,20562,1.37,9766,3789,14782,-41.73
6/2/2024,20266,1.37,9766,3919,15101,-31.93
6/2/2024,20688,1.37,9766,4614,15798,-36.97
6/2/2024,20416,1.37,9766,5028,15068,-33.2
6/2/2024,20203,1.37,9766,5243,14175,-48.12
6/2/2024,20771,1.37,9766,5311,13669,-55.35
6/2/2024,22625,1.37,9766,5477,12858,15.12
6/2/2024,24766,1.37,9766,5292,8450,29.33
6/2/2024,25996,1.37,9766,5225,1794,28.04
6/2/2024,26658,1.37,9766,5405,229,24.7
6/2/2024,26503,1.37,9766,5488,211,24.57
6/2/2024,24837,1.37,9766,5490,215,23.39
6/2/2024,23279,1.37,9766,5365,206,24.45
6/3/2024,22307,0.98,10284,5135,212,23.63
6/3/2024,21351,0.98,10284,5242,204,22.79
6/3/2024,20754,0.98,10284,5352,200,17.77
6/3/2024,20688,0.98,10284,5287,153,18.21
6/3/2024,21018,0.98,10284,5057,164,20.24
6/3/2024,21968,0.98,10284,5205,205,13.83
6/3/2024,23467,0.98,10284,4804,3262,1.27
6/3/2024,25568,0.98,10284,4466,10893,-3.42
6/3/2024,26054,0.98,10284,4235,14780,-3.59
6/3/2024,26031,0.98,10284,3943,16309,-0.39
6/3/2024,25907,0.98,10284,3672,17069,-2.65
6/3/2024,25259,0.98,10284,3626,17568,-14.17
6/3/2024,25139,0.98,10284,4069,17751,-17.45
6/3/2024,24987,0.98,10284,4221,17366,-15.22
6/3/2024,24636,0.98,10284,4410,15849,-6.99
6/3/2024,24816,0.98,10284,4843,14289,1.4
6/3/2024,25727,0.98,10284,5215,12040,12.43
6/3/2024,26783,0.98,10284,5452,9534,23.15
6/3/2024,27289,0.98,10284,5145,4883,28.13
6/3/2024,27781,0.98,10284,4837,1207,27.79
6/3/2024,28307,0.98,10284,4936,208,28.58
6/3/2024,27787,0.98,10284,4942,160,26.59
6/3/2024,26068,0.98,10284,4527,118,21.97
6/3/2024,24378,0.98,10284,4256,141,14.12
6/4/2024,23820,1.46,10146,4213,102,11.04
6/4/2024,22974,1.46,10146,4647,79,11.34
6/4/2024,22423,1.46,10146,4784,62,11.62
6/4/2024,22049,1.46,10146,4627,52,13.15
6/4/2024,22221,1.46,10146,4521,72,14.65
6/4/2024,22675,1.46,10146,4119,92,15.64
6/4/2024,23953,1.46,10146,3574,2969,9.46
6/4/2024,25302,1.46,10146,2233,10236,8.04
6/4/2024,26761,1.46,10146,1259,14292,6.49
6/4/2024,26660,1.46,10146,1400,15885,5.7
6/4/2024,27197,1.46,10146,1476,17066,5.5
6/4/2024,26729,1.46,10146,1501,17571,-2.02
6/4/2024,26383,1.46,10146,1578,18531,-0.61
6/4/2024,25722,1.46,10146,1943,18378,-5.17
6/4/2024,25987,1.46,10146,1760,18400,-4.38
6/4/2024,27613,1.46,10146,1582,18016,-0.58
6/4/2024,28974,1.46,10146,1522,17243,1.88
6/4/2024,30766,1.46,10146,2144,15084,18.12
6/4/2024,32107,1.46,10146,3060,9477,31.61
6/4/2024,32667,1.46,10146,3442,2242,30
6/4/2024,32610,1.46,10146,3369,105,25.76
6/4/2024,31726,1.46,10146,3138,71,23.15
6/4/2024,29462,1.46,10146,2635,53,23.84
6/4/2024,27272,1.46,10146,2160,118,29.78
6/5/2024,25853,1.65,9538,1819,135,31.21
6/5/2024,24491,1.65,9538,1543,119,29.03
6/5/2024,23524,1.65,9538,1218,74,27.24
6/5/2024,23088,1.65,9538,1132,87,25.39
6/5/2024,22927,1.65,9538,874,72,29.1
6/5/2024,23725,1.65,9538,691,114,30.83
6/5/2024,25304,1.65,9538,482,3587,17.9
6/5/2024,27436,1.65,9538,341,11716,11.61
6/5/2024,29408,1.65,9538,291,15326,7.25
6/5/2024,29321,1.65,9538,261,16746,17.07
6/5/2024,29350,1.65,9538,307,17462,15.54
6/5/2024,29549,1.65,9538,330,17706,16.92
6/5/2024,30363,1.65,9538,357,18427,14.26
6/5/2024,30219,1.65,9538,339,18370,-0.2
6/5/2024,30838,1.65,9538,360,17552,15.14
6/5/2024,32326,1.65,9538,473,17565,4.04
6/5/2024,33333,1.65,9538,965,16363,19.87
6/5/2024,35102,1.65,9538,1420,14316,37.29
6/5/2024,35867,1.65,9538,1488,9098,54.39
6/5/2024,35524,1.65,9538,2243,2025,48.04
6/5/2024,34886,1.65,9538,2887,70,40.47
6/5/2024,33692,1.65,9538,2988,73,32.48
6/5/2024,31198,1.65,9538,2848,15,33.58
6/5/2024,29075,1.65,9538,2665,22,36.92
6/6/2024,27188,1.73,10091,2775,58,32.37
6/6/2024,25406,1.73,10091,2865,59,30.93
6/6/2024,24553,1.73,10091,3045,59,29.09
6/6/2024,23847,1.73,10091,3014,104,30.12
6/6/2024,23615,1.73,10091,2735,88,32.35
6/6/2024,24064,1.73,10091,2414,142,27.9
6/6/2024,25138,1.73,10091,2010,3313,17.65
6/6/2024,26895,1.73,10091,1645,11209,12.31
6/6/2024,28703,1.73,10091,1285,14931,13.4
6/6/2024,28611,1.73,10091,990,16594,16.11
6/6/2024,28595,1.73,10091,814,17395,19.16
6/6/2024,28850,1.73,10091,856,17990,25.96
6/6/2024,29397,1.73,10091,940,18302,29.71
6/6/2024,29280,1.73,10091,1046,17948,31.95
6/6/2024,30726,1.73,10091,1220,17706,34.78
6/6/2024,31495,1.73,10091,1682,17364,24.19
6/6/2024,33149,1.73,10091,2174,16532,35.41
6/6/2024,34465,1.73,10091,2687,14471,46.83
6/6/2024,34587,1.73,10091,3266,9255,56.11
6/6/2024,34452,1.73,10091,3931,2281,60.38
6/6/2024,33741,1.73,10091,4464,222,47.84
6/6/2024,32689,1.73,10091,4786,204,32.2
6/6/2024,30470,1.73,10091,4736,204,29.32
6/6/2024,28400,1.73,10091,4772,204,30.82
6/7/2024,26905,1.67,10362,5020,204,28.59
6/7/2024,25204,1.67,10362,5199,199,27.53
6/7/2024,23745,1.67,10362,5139,139,28.57
6/7/2024,23307,1.67,10362,4969,87,31.53
6/7/2024,23217,1.67,10362,4845,127,42.73
6/7/2024,23730,1.67,10362,4425,229,27.81
6/7/2024,24904,1.67,10362,3929,3246,9.72
6/7/2024,26892,1.67,10362,3420,11117,11.84
6/7/2024,28599,1.67,10362,2964,14916,14.22
6/7/2024,28938,1.67,10362,2995,16579,12.76
6/7/2024,28571,1.67,10362,3353,17260,11.58
6/7/2024,28483,1.67,10362,3833,17614,12
6/7/2024,28331,1.67,10362,4250,18622,10.22
6/7/2024,27778,1.67,10362,4572,18358,9.99
6/7/2024,28455,1.67,10362,4947,18141,11.4
6/7/2024,28918,1.67,10362,5334,17739,10.92
6/7/2024,29019,1.67,10362,5341,16590,22.05
6/7/2024,30279,1.67,10362,5426,15043,33.94
6/7/2024,30936,1.67,10362,5362,9639,51.94
6/7/2024,30940,1.67,10362,4816,2420,51.55
6/7/2024,30506,1.67,10362,4594,180,39.37
6/7/2024,29767,1.67,10362,4606,157,30.14
6/7/2024,28052,1.67,10362,4697,160,32.11
6/7/2024,26349,1.67,10362,5032,160,28.54
6/8/2024,24889,1.67,9815,4954,161,27.04
6/8/2024,23616,1.67,9815,5082,159,24.48
6/8/2024,22638,1.67,9815,5115,161,24.62
6/8/2024,22116,1.67,9815,4908,141,24.32
6/8/2024,21902,1.67,9815,4972,126,25.51
6/8/2024,21766,1.67,9815,4672,122,17.78
6/8/2024,21927,1.67,9815,4305,2976,6.99
6/8/2024,23332,1.67,9815,4044,11247,-1.84
6/8/2024,24048,1.67,9815,3669,15476,-1.35
6/8/2024,23950,1.67,9815,3231,17235,-1.55
6/8/2024,23161,1.67,9815,2619,18070,-2.25
6/8/2024,23006,1.67,9815,2261,18530,-3.24
6/8/2024,22545,1.67,9815,2387,18521,-2.94
6/8/2024,22229,1.67,9815,3077,18324,-5.02
6/8/2024,22441,1.67,9815,3714,17948,-2.58
6/8/2024,22997,1.67,9815,4366,17073,-1.75
6/8/2024,24056,1.67,9815,4974,16035,5.26
6/8/2024,25658,1.67,9815,5407,14362,20.95
6/8/2024,26945,1.67,9815,5422,9509,35.74
6/8/2024,27563,1.67,9815,5440,2456,37.84
6/8/2024,27706,1.67,9815,5485,195,28.09
6/8/2024,27217,1.67,9815,5618,152,24.34
6/8/2024,25872,1.67,9815,5458,156,25.05
6/8/2024,24304,1.67,9815,5256,160,22.99
6/9/2024,23159,1.67,9324,5102,151,20.71
6/9/2024,22121,1.67,9324,5308,143,12.45
6/9/2024,21396,1.67,9324,5165,158,12.35
6/9/2024,20833,1.67,9324,5074,136,11.45
6/9/2024,20354,1.67,9324,5026,103,10.75
6/9/2024,20191,1.67,9324,4573,102,8.7
6/9/2024,20246,1.67,9324,4423,3573,-15.59
6/9/2024,21293,1.67,9324,4074,10964,-24.83
6/9/2024,22844,1.67,9324,3916,14658,-25.99
6/9/2024,22352,1.67,9324,3760,15892,-20.08
6/9/2024,21764,1.67,9324,3280,16468,-16.8
6/9/2024,21593,1.67,9324,2948,17056,-17.44
6/9/2024,20989,1.67,9324,3078,16615,-14.52
6/9/2024,20403,1.67,9324,3473,15966,-18.98
6/9/2024,20240,1.67,9324,3783,16084,-18.78
6/9/2024,21051,1.67,9324,4176,15098,-29.11
6/9/2024,22567,1.67,9324,4455,14718,-3.69
6/9/2024,24793,1.67,9324,4669,14478,10.73
6/9/2024,26556,1.67,9324,5020,10178,25.11
6/9/2024,27312,1.67,9324,4786,2680,24.83
6/9/2024,27498,1.67,9324,4654,163,25.86
6/9/2024,27067,1.67,9324,4802,102,22.49
6/9/2024,25399,1.67,9324,4668,127,22.14
6/9/2024,23567,1.67,9324,4442,109,23.53
6/10/2024,22514,1.53,9714,3953,116,24.78
6/10/2024,21600,1.53,9714,3987,128,23.59
6/10/2024,20894,1.53,9714,3733,145,22.79
6/10/2024,20509,1.53,9714,3331,152,24.23
6/10/2024,20733,1.53,9714,3230,124,27.9
6/10/2024,21539,1.53,9714,3080,222,18.58
6/10/2024,23137,1.53,9714,2404,3811,7.13
6/10/2024,25664,1.53,9714,1653,12062,6.45
6/10/2024,27032,1.53,9714,1035,15857,7.77
6/10/2024,27877,1.53,9714,751,17274,8.99
6/10/2024,27516,1.53,9714,843,17975,7.9
6/10/2024,26951,1.53,9714,959,18272,2.54
6/10/2024,26211,1.53,9714,901,18845,-0.09
6/10/2024,25451,1.53,9714,809,18773,-0.93
6/10/2024,25994,1.53,9714,916,18442,4.04
6/10/2024,26964,1.53,9714,1043,18207,7.59
6/10/2024,28060,1.53,9714,1262,17435,16.23
6/10/2024,29973,1.53,9714,2058,15479,27.25
6/10/2024,31231,1.53,9714,2481,10102,36.98
6/10/2024,31502,1.53,9714,2707,2555,39.14
6/10/2024,31232,1.53,9714,2965,158,41.7
6/10/2024,30402,1.53,9714,3123,106,33.87
6/10/2024,28306,1.53,9714,3155,145,32.72
6/10/2024,26034,1.53,9714,3292,141,32
6/11/2024,24798,1.76,10014,3168,159,28.89
6/11/2024,23674,1.76,10014,3023,126,25.28
6/11/2024,22720,1.76,10014,2768,85,25.23
6/11/2024,22080,1.76,10014,2776,56,25.35
6/11/2024,22235,1.76,10014,2283,5,28.51
6/11/2024,22846,1.76,10014,1770,71,24.8
6/11/2024,24198,1.76,10014,1038,3606,12.5
6/11/2024,26283,1.76,10014,572,11630,7.76
6/11/2024,27618,1.76,10014,257,15463,10.49
6/11/2024,28567,1.76,10014,162,16926,12.22
6/11/2024,27832,1.76,10014,164,17564,13.28
6/11/2024,27955,1.76,10014,244,18172,19.24
6/11/2024,27801,1.76,10014,383,18742,21.85
6/11/2024,28921,1.76,10014,372,18796,22.03
6/11/2024,29814,1.76,10014,361,18593,23.74
6/11/2024,31044,1.76,10014,365,18162,22.66
6/11/2024,32228,1.76,10014,539,17282,25.36
6/11/2024,33653,1.76,10014,1689,15667,33.77
6/11/2024,34371,1.76,10014,2777,10169,48.92
6/11/2024,34360,1.76,10014,3119,2665,46.01
6/11/2024,33854,1.76,10014,3304,286,40.3
6/11/2024,32621,1.76,10014,3413,69,36.48
6/11/2024,30279,1.76,10014,3472,118,32.61
6/11/2024,28094,1.76,10014,3304,149,33.15
6/12/2024,26365,1.89,9748,2743,153,32.32
6/12/2024,25110,1.89,9748,2550,182,30.08
6/12/2024,24071,1.89,9748,2401,187,31.13
6/12/2024,23414,1.89,9748,2512,185,30.3
6/12/2024,23361,1.89,9748,2411,187,36.38
6/12/2024,24003,1.89,9748,1982,232,28.56
6/12/2024,25318,1.89,9748,1717,3818,11.94
6/12/2024,27690,1.89,9748,1492,11964,7.8
6/12/2024,29379,1.89,9748,1414,15561,11.47
6/12/2024,29595,1.89,9748,1656,16894,14.64
6/12/2024,29024,1.89,9748,1758,17728,13.07
6/12/2024,28461,1.89,9748,1734,18157,11.86
6/12/2024,29056,1.89,9748,1816,19020,10.46
6/12/2024,28870,1.89,9748,2011,19042,17.32
6/12/2024,28391,1.89,9748,2292,18847,18.19
6/12/2024,29405,1.89,9748,2546,18358,22.23
6/12/2024,30604,1.89,9748,2837,17690,29.77
6/12/2024,32245,1.89,9748,2989,15853,41.33
6/12/2024,33282,1.89,9748,2982,10382,60.21
6/12/2024,33154,1.89,9748,3046,2718,56.96
6/12/2024,32400,1.89,9748,3415,253,49.43
6/12/2024,31297,1.89,9748,3485,177,33.25
6/12/2024,29196,1.89,9748,3502,182,28.24
6/12/2024,27146,1.89,9748,3740,181,27.38
6/13/2024,25575,1.67,10687,3658,180,27.44
6/13/2024,24261,1.67,10687,3412,180,26.94
6/13/2024,23052,1.67,10687,3482,177,27.03
6/13/2024,22504,1.67,10687,3786,182,28.28
6/13/2024,22539,1.67,10687,3484,180,32.35
6/13/2024,23248,1.67,10687,3344,226,25.22
6/13/2024,24511,1.67,10687,3233,3495,13.15
6/13/2024,26039,1.67,10687,2730,11289,-0.55
6/13/2024,27288,1.67,10687,2292,15095,-1.28
6/13/2024,26804,1.67,10687,1834,16425,3.3
6/13/2024,25908,1.67,10687,1292,17271,4.67
6/13/2024,25221,1.67,10687,1235,17176,9.09
6/13/2024,24891,1.67,10687,1531,17742,16.53
6/13/2024,24979,1.67,10687,2666,17491,17.77
6/13/2024,25324,1.67,10687,2902,17291,19.09
6/13/2024,26205,1.67,10687,3305,16851,18.93
6/13/2024,27707,1.67,10687,3740,16009,27.8
6/13/2024,29329,1.67,10687,4008,14117,39.46
6/13/2024,30519,1.67,10687,4483,8937,50.18
6/13/2024,30857,1.67,10687,4793,2295,51.35
6/13/2024,30436,1.67,10687,5126,-13,42.45
6/13/2024,29950,1.67,10687,5529,-43,29.73
6/13/2024,28194,1.67,10687,5656,-40,31.52
6/13/2024,26534,1.67,10687,5571,-41,26.51
6/14/2024,24990,1.73,10581,5316,-42,27.17
6/14/2024,23609,1.73,10581,5328,-42,26.72
6/14/2024,22658,1.73,10581,4985,-41,27.38
6/14/2024,22320,1.73,10581,4992,-41,25.11
6/14/2024,22301,1.73,10581,4518,-41,36.26
6/14/2024,22687,1.73,10581,4256,9,28.71
6/14/2024,24004,1.73,10581,3951,3341,11.96
6/14/2024,26150,1.73,10581,3533,11362,8.36
6/14/2024,26847,1.73,10581,2826,15623,8.28
6/14/2024,26400,1.73,10581,2680,17189,10.53
6/14/2024,25969,1.73,10581,2642,17833,11.09
6/14/2024,25404,1.73,10581,2981,17880,10.93
6/14/2024,25237,1.73,10581,3126,17983,10.15
6/14/2024,25565,1.73,10581,3640,18080,12.53
6/14/2024,26012,1.73,10581,4185,17875,16.15
6/14/2024,27153,1.73,10581,4295,17481,15.52
6/14/2024,28787,1.73,10581,4551,16884,25.91
6/14/2024,30538,1.73,10581,4713,15257,33.67
6/14/2024,31298,1.73,10581,4876,10255,44.54
6/14/2024,31401,1.73,10581,5647,2623,47.38
6/14/2024,30952,1.73,10581,5102,21,43.16
6/14/2024,30347,1.73,10581,5015,-56,48.17
6/14/2024,28354,1.73,10581,4836,-52,32.05
6/14/2024,26908,1.73,10581,4840,-54,27.27
6/15/2024,25222,1.73,10503,4738,-52,24.76
6/15/2024,23827,1.73,10503,4517,-52,25.06
6/15/2024,22845,1.73,10503,4187,-51,29.06
6/15/2024,22104,1.73,10503,3931,-52,29.83
6/15/2024,21788,1.73,10503,3885,-52,31.79
6/15/2024,21857,1.73,10503,3855,0,17.85
6/15/2024,22140,1.73,10503,3732,3607,-6.26
6/15/2024,23323,1.73,10503,3504,11502,-16.83
6/15/2024,24321,1.73,10503,3280,14833,-17.32
6/15/2024,24508,1.73,10503,3349,16392,-7.81
6/15/2024,24346,1.73,10503,3231,17503,-6.67
6/15/2024,23696,1.73,10503,3178,17814,-7.98
6/15/2024,23519,1.73,10503,3325,17793,-9.81
6/15/2024,23098,1.73,10503,3649,17749,-5.01
6/15/2024,23547,1.73,10503,3733,17736,1.21
6/15/2024,24643,1.73,10503,3896,17567,14.6
6/15/2024,26345,1.73,10503,4161,16405,19.41
6/15/2024,28388,1.73,10503,4463,14484,29.5
6/15/2024,29548,1.73,10503,4605,9468,42.75
6/15/2024,29796,1.73,10503,4584,2664,52.35
6/15/2024,29417,1.73,10503,4887,109,33.73
6/15/2024,28886,1.73,10503,4981,-60,31.11
6/15/2024,27132,1.73,10503,4979,-58,29.57
6/15/2024,25308,1.73,10503,4817,-57,30.09
6/16/2024,24235,1.73,9120,4789,-56,34.61
6/16/2024,22791,1.73,9120,4831,-56,24.04
6/16/2024,21766,1.73,9120,4737,-57,19.76
6/16/2024,21031,1.73,9120,4481,-57,17.23
6/16/2024,20672,1.73,9120,4355,-56,13.37
6/16/2024,20594,1.73,9120,4429,4,13.31
6/16/2024,20840,1.73,9120,4371,3735,-18.29
6/16/2024,21401,1.73,9120,4273,10854,-26.59
6/16/2024,22419,1.73,9120,3997,14352,-29.95
6/16/2024,22138,1.73,9120,3759,15603,-23.3
6/16/2024,22127,1.73,9120,3717,16634,-21.08
6/16/2024,21886,1.73,9120,3914,16975,-19.73
6/16/2024,21192,1.73,9120,4398,17161,-16.03
6/16/2024,20967,1.73,9120,4732,17352,-13.31
6/16/2024,21590,1.73,9120,5141,17686,-14.64
6/16/2024,22425,1.73,9120,5672,17593,-1.39
6/16/2024,24229,1.73,9120,5899,17264,4.48
6/16/2024,26010,1.73,9120,5882,15845,31.05
